what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329704986547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329704996917
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329704998082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329704999190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705002474
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1329705002807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705003432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705030326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705031020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705033494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705034194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705038253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705040207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705040873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705042152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705043172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705044147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705045319
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329705047042
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329705047838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705050776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705051723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705052773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705057114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705059377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705140046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705143166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705143602
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329705144930
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329705146356
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329705150074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705154570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329705155284
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329705155873
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1329705158821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329705169467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705182100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705183620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705186119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705187628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705188932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705189692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705195228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705196644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705197684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705198852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705201652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705202740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705203547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705204684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705205485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329705207567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705209854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705214228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705216132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705217547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705218219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705219012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705219731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705220435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705221180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705221915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705222683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705223483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329705224603
